write_design_id,proposed_action,legacy_partner_source,legacy_partner_id,partner_name,legacy_credit_code,legacy_tax_no,dedup_key_type,dedup_key,sources,source_row_count,merge_strategy,customer_flag,supplier_flag,rollback_key_source,rollback_key_legacy_id,source_screen_row_no,db_write
partner_l4_same_tax_company_supplier_canonical_0051,create_company_supplier_partner_with_canonical_tax_number,company_supplier,20f3c7513fbb41dda975ebbd544ab8da,四川坤程建材有限公司,91510600MA68PXR89T,91510600MA68PXR89T,tax_number,91510600MA68PXR89T,company;supplier,8,merge_by_tax_number,true,true,company_supplier,20f3c7513fbb41dda975ebbd544ab8da,5119,false
partner_l4_same_tax_company_supplier_canonical_0052,create_company_supplier_partner_with_canonical_tax_number,company_supplier,50ed68051a444cef94ec7347f0d56dc3,德阳市鑫华益建材科技有限公司,91510600MA69MX241E,91510600MA69MX241E,tax_number,91510600MA69MX241E,company;supplier,3,merge_by_tax_number,true,true,company_supplier,50ed68051a444cef94ec7347f0d56dc3,5133,false
partner_l4_same_tax_company_supplier_canonical_0053,create_company_supplier_partner_with_canonical_tax_number,company_supplier,4e5b59bc994a4f1f9eb9417fd6fd6026,德阳市鑫吕达金属材料有限公司,91510600MA6BL5J15J,91510600MA6BL5J15J,tax_number,91510600MA6BL5J15J,company;supplier,4,merge_by_tax_number,true,true,company_supplier,4e5b59bc994a4f1f9eb9417fd6fd6026,5150,false
partner_l4_same_tax_company_supplier_canonical_0054,create_company_supplier_partner_with_canonical_tax_number,company_supplier,280eb3b336f7483b96cabd14c651f5d2,德阳市沪沣商贸有限公司,91510600MA6BU5PB4C,91510600MA6BU5PB4C,tax_number,91510600MA6BU5PB4C,company;supplier,4,merge_by_tax_number,true,true,company_supplier,280eb3b336f7483b96cabd14c651f5d2,5155,false
partner_l4_same_tax_company_supplier_canonical_0055,create_company_supplier_partner_with_canonical_tax_number,company_supplier,410cb950a3e24b13951d997f5a071641,德阳市攀博建材有限公司,91510623060330802H,91510623060330802H,tax_number,91510623060330802H,company;supplier,4,merge_by_tax_number,true,true,company_supplier,410cb950a3e24b13951d997f5a071641,5264,false
partner_l4_same_tax_company_supplier_canonical_0056,create_company_supplier_partner_with_canonical_tax_number,company_supplier,482a785af71b4472b6526e4d9372e0d2,四川宏旭建材有限公司,91510623071423668P,91510623071423668P,tax_number,91510623071423668P,company;supplier,4,merge_by_tax_number,true,true,company_supplier,482a785af71b4472b6526e4d9372e0d2,5267,false
partner_l4_same_tax_company_supplier_canonical_0057,create_company_supplier_partner_with_canonical_tax_number,company_supplier,24b20af9919f4e44b1ef58964f4054a2,中江县乐中机砖制造有限责任公司,91510623680418469U,91510623680418469U,tax_number,91510623680418469U,company;supplier,4,merge_by_tax_number,true,true,company_supplier,24b20af9919f4e44b1ef58964f4054a2,5276,false
partner_l4_same_tax_company_supplier_canonical_0058,create_company_supplier_partner_with_canonical_tax_number,company_supplier,6500f9cd4fe14b91a57c79fb53cd68f6,德阳佳明商品混凝土有限公司,91510626060316971J,91510626060316971J,tax_number,91510626060316971J,company;supplier,3,merge_by_tax_number,true,true,company_supplier,6500f9cd4fe14b91a57c79fb53cd68f6,5321,false
partner_l4_same_tax_company_supplier_canonical_0059,create_company_supplier_partner_with_canonical_tax_number,company_supplier,cb310e21894e4b97a7af019bcfabb7cd,四川西南科正建设工程质量检测有限公司,91510626735884580N,91510626735884580N,tax_number,91510626735884580N,company;supplier,4,merge_by_tax_number,true,true,company_supplier,cb310e21894e4b97a7af019bcfabb7cd,5335,false
partner_l4_same_tax_company_supplier_canonical_0060,create_company_supplier_partner_with_canonical_tax_number,company_supplier,296d457b58e1422785c84be1865c4b0c,德阳永钢钢材销售有限公司,915106267958348091,915106267958348091,tax_number,915106267958348091,company;supplier,3,merge_by_tax_number,true,true,company_supplier,296d457b58e1422785c84be1865c4b0c,5337,false
partner_l4_same_tax_company_supplier_canonical_0061,create_company_supplier_partner_with_canonical_tax_number,company_supplier,fbc6e338894c4a20a6e1bc7c18a7ed41,罗江盛发建材有限公司,91510626MA63MMD896,91510626MA63MMD896,tax_number,91510626MA63MMD896,company;supplier,2,merge_by_tax_number,true,true,company_supplier,fbc6e338894c4a20a6e1bc7c18a7ed41,5345,false
partner_l4_same_tax_company_supplier_canonical_0062,create_company_supplier_partner_with_canonical_tax_number,company_supplier,37fe13983a324fbc9348cec2788c9205,德阳市联丰砖厂,91510626MA6CJGUK01,91510626MA6CJGUK01,tax_number,91510626MA6CJGUK01,company;supplier,2,merge_by_tax_number,true,true,company_supplier,37fe13983a324fbc9348cec2788c9205,5348,false
partner_l4_same_tax_company_supplier_canonical_0063,create_company_supplier_partner_with_canonical_tax_number,company_supplier,7fca0e78b70b4a909a50167eaf8847c5,四川省弘伍工程机械有限公司,915106815796074689,915106815796074689,tax_number,915106815796074689,company;supplier,4,merge_by_tax_number,true,true,company_supplier,7fca0e78b70b4a909a50167eaf8847c5,5362,false
partner_l4_same_tax_company_supplier_canonical_0064,create_company_supplier_partner_with_canonical_tax_number,company_supplier,070a6b5c6e0f4c65b8335b965df52e01,德阳市金鸿混凝土有限公司,915106816841886489,915106816841886489,tax_number,915106816841886489,company;supplier,4,merge_by_tax_number,true,true,company_supplier,070a6b5c6e0f4c65b8335b965df52e01,5368,false
partner_l4_same_tax_company_supplier_canonical_0065,create_company_supplier_partner_with_canonical_tax_number,company_supplier,55690ece20ff45de9fe37aa3b84c7994,什91510600MA6236QN6R邡市华峰制砖有限公司,91510682680435277K,91510682680435277K,tax_number,91510682680435277K,company;supplier,4,merge_by_tax_number,true,true,company_supplier,55690ece20ff45de9fe37aa3b84c7994,5406,false
partner_l4_same_tax_company_supplier_canonical_0066,create_company_supplier_partner_with_canonical_tax_number,company_supplier,5a92821ff87e4dd2b5539e5df712a4d8,什邡市方亭街道老旧小区改造项目六标段工程地址什邡市方亭街道,91510682MA6BKR940L,91510682MA6BKR940L,tax_number,91510682MA6BKR940L,company;supplier,4,merge_by_tax_number,true,true,company_supplier,5a92821ff87e4dd2b5539e5df712a4d8,5413,false
partner_l4_same_tax_company_supplier_canonical_0067,create_company_supplier_partner_with_canonical_tax_number,company_supplier,7062e80268994b9982a5c62f2310307a,绵阳夏鑫科技有限公司,91510700323381784F,91510700323381784F,tax_number,91510700323381784F,company;supplier,2,merge_by_tax_number,true,true,company_supplier,7062e80268994b9982a5c62f2310307a,5451,false
partner_l4_same_tax_company_supplier_canonical_0068,create_company_supplier_partner_with_canonical_tax_number,company_supplier,8972908bf5bd40be87ef58390cfeab4e,四川鼎智盛工程项目管理有限公司,91510704MA624C8A7P,91510704MA624C8A7P,tax_number,91510704MA624C8A7P,company;supplier,3,merge_by_tax_number,true,true,company_supplier,8972908bf5bd40be87ef58390cfeab4e,5539,false
partner_l4_same_tax_company_supplier_canonical_0069,create_company_supplier_partner_with_canonical_tax_number,company_supplier,2527efb4102e402e91722fec75bfe401,四川启展商贸有限公司,91510722MA66RDBW8L,91510722MA66RDBW8L,tax_number,91510722MA66RDBW8L,company;supplier,2,merge_by_tax_number,true,true,company_supplier,2527efb4102e402e91722fec75bfe401,5581,false
partner_l4_same_tax_company_supplier_canonical_0070,create_company_supplier_partner_with_canonical_tax_number,company_supplier,00006dd296c34976bfd48231c3d25372,四川博钰诚建筑工程有限公司,91510722MAC2MP2Q45,91510722MAC2MP2Q45,tax_number,91510722MAC2MP2Q45,company;supplier,4,merge_by_tax_number,true,true,company_supplier,00006dd296c34976bfd48231c3d25372,5587,false
partner_l4_same_tax_company_supplier_canonical_0071,create_company_supplier_partner_with_canonical_tax_number,company_supplier,51d9bb32f17b44d3b73c36c2696d144d,江油市华威环保建材有限公,91510781678362910L,91510781678362910L,tax_number,91510781678362910L,company;supplier,2,merge_by_tax_number,true,true,company_supplier,51d9bb32f17b44d3b73c36c2696d144d,5614,false
partner_l4_same_tax_company_supplier_canonical_0072,create_company_supplier_partner_with_canonical_tax_number,company_supplier,3fe9862a44374556b52827ca4c911f4e,中国人民财产保险股份有限公司广元分公司,91510802708985626G,91510802708985626G,tax_number,91510802708985626G,company;supplier,4,merge_by_tax_number,true,true,company_supplier,3fe9862a44374556b52827ca4c911f4e,5632,false
partner_l4_same_tax_company_supplier_canonical_0073,create_company_supplier_partner_with_canonical_tax_number,company_supplier,21d87eff83164172a5d6c4d50ce93d9f,广元市德瑞混凝土有限公司,915108125582224389,915108125582224389,tax_number,915108125582224389,company;supplier,4,merge_by_tax_number,true,true,company_supplier,21d87eff83164172a5d6c4d50ce93d9f,5652,false
partner_l4_same_tax_company_supplier_canonical_0074,create_company_supplier_partner_with_canonical_tax_number,company_supplier,8fa873416cec4b28971bba90b431bba9,四川省川胜电缆有限公司,915109213094184051,915109213094184051,tax_number,915109213094184051,company;supplier,4,merge_by_tax_number,true,true,company_supplier,8fa873416cec4b28971bba90b431bba9,5689,false
partner_l4_same_tax_company_supplier_canonical_0075,create_company_supplier_partner_with_canonical_tax_number,company_supplier,80537a0d8a0b4d7c98fb783f4e68b212,夹江县戈尔达陶瓷有限公司,9151112655821012XK,9151112655821012XK,tax_number,9151112655821012XK,company;supplier,2,merge_by_tax_number,true,true,company_supplier,80537a0d8a0b4d7c98fb783f4e68b212,5718,false
partner_l4_same_tax_company_supplier_canonical_0076,create_company_supplier_partner_with_canonical_tax_number,company_supplier,42571c09ab064efeb0125c21b36c0477,四川中广建材有限公司,91511422687916567Q,91511422687916567Q,tax_number,91511422687916567Q,company;supplier,4,merge_by_tax_number,true,true,company_supplier,42571c09ab064efeb0125c21b36c0477,5753,false
partner_l4_same_tax_company_supplier_canonical_0077,create_company_supplier_partner_with_canonical_tax_number,company_supplier,a13d33825516461da0e318cc43b5b39b,巴中市鸿兴建材有限公司,915119005864843638,915119005864843638,tax_number,915119005864843638,company;supplier,4,merge_by_tax_number,true,true,company_supplier,a13d33825516461da0e318cc43b5b39b,5794,false
partner_l4_same_tax_company_supplier_canonical_0078,create_company_supplier_partner_with_canonical_tax_number,company_supplier,17babda7b33049e5ba924deaafe24baf,凉山州宏泰建筑劳务有限公司,91513400MA62H33E4M,91513400MA62H33E4M,tax_number,91513400MA62H33E4M,company;supplier,3,merge_by_tax_number,true,true,company_supplier,17babda7b33049e5ba924deaafe24baf,5803,false
partner_l4_same_tax_company_supplier_canonical_0079,create_company_supplier_partner_with_canonical_tax_number,company_supplier,ab6274e638524970b91e27ef9632c855,越西县创合广告传媒有限责任公司,91513434MA68QQ0N6Q,91513434MA68QQ0N6Q,tax_number,91513434MA68QQ0N6Q,company;supplier,2,merge_by_tax_number,true,true,company_supplier,ab6274e638524970b91e27ef9632c855,5839,false
partner_l4_same_tax_company_supplier_canonical_0080,create_company_supplier_partner_with_canonical_tax_number,company_supplier,08ac8a64922b4af59eb01e07fd5b169a,云南西双版纳帝景园林绿化有限公司,91532823MA6K7HBP5X,91532823MA6K7HBP5X,tax_number,91532823MA6K7HBP5X,company;supplier,4,merge_by_tax_number,true,true,company_supplier,08ac8a64922b4af59eb01e07fd5b169a,5855,false
partner_l4_same_tax_company_supplier_canonical_0081,create_company_supplier_partner_with_canonical_tax_number,company_supplier,a0b1774a39444ebb9518254b6d886df8,陇南旺隆商贸有限公司,9162120207358174XG,9162120207358174XG,tax_number,9162120207358174XG,company;supplier,4,merge_by_tax_number,true,true,company_supplier,a0b1774a39444ebb9518254b6d886df8,5915,false
partner_l4_same_tax_company_supplier_canonical_0082,create_company_supplier_partner_with_canonical_tax_number,company_supplier,2d66fe727b674243a2f7d8a99b4c15c4,大通通利水泥制品有限公司,91630121MABJ90CC8F,91630121MABJ90CC8F,tax_number,91630121MABJ90CC8F,company;supplier,3,merge_by_tax_number,true,true,company_supplier,2d66fe727b674243a2f7d8a99b4c15c4,5921,false
partner_l4_same_tax_company_supplier_canonical_0083,create_company_supplier_partner_with_canonical_tax_number,company_supplier,2a349579e24f484f9e404878b19708b6,新疆崇通电缆有限公司,91650109MA79FT1W7M,91650109MA79FT1W7M,tax_number,91650109MA79FT1W7M,company;supplier,4,merge_by_tax_number,true,true,company_supplier,2a349579e24f484f9e404878b19708b6,5959,false
partner_l4_same_tax_company_supplier_canonical_0084,create_company_supplier_partner_with_canonical_tax_number,company_supplier,39d2ad5e5bb14fbea3447f7c4686fb2d,国网新疆电力有限公司洛浦县供电公司,91653224313450088H,91653224313450088H,tax_number,91653224313450088H,company;supplier,4,merge_by_tax_number,true,true,company_supplier,39d2ad5e5bb14fbea3447f7c4686fb2d,6090,false
partner_l4_same_tax_company_supplier_canonical_0085,create_company_supplier_partner_with_canonical_tax_number,company_supplier,4f1223d394ec4bdc96794c514e953b98,九龙坡区中梁山登金马建筑材料经营部,92500107MA5UT669XX,92500107MA5UT669XX,tax_number,92500107MA5UT669XX,company;supplier,4,merge_by_tax_number,true,true,company_supplier,4f1223d394ec4bdc96794c514e953b98,6165,false
partner_l4_same_tax_company_supplier_canonical_0086,create_company_supplier_partner_with_canonical_tax_number,company_supplier,8972c31670f741828baa9abe542823f7,荣昌区创建建材经营部,92500153MABY1WFN4Y,92500153MABY1WFN4Y,tax_number,92500153MABY1WFN4Y,company;supplier,4,merge_by_tax_number,true,true,company_supplier,8972c31670f741828baa9abe542823f7,6261,false
partner_l4_same_tax_company_supplier_canonical_0087,create_company_supplier_partner_with_canonical_tax_number,company_supplier,1caff97de812476ba515670c72deacd0,郫都区华君石材经营部,92510124L59712515E,92510124L59712515E,tax_number,92510124L59712515E,company;supplier,2,merge_by_tax_number,true,true,company_supplier,1caff97de812476ba515670c72deacd0,6379,false
partner_l4_same_tax_company_supplier_canonical_0088,create_company_supplier_partner_with_canonical_tax_number,company_supplier,3a0f7eb989eb4d0382afd8e708b79715,蒲江县大兴镇锦通建材门市（李超）,92510131L54472268P,92510131L54472268P,tax_number,92510131L54472268P,company;supplier,2,merge_by_tax_number,true,true,company_supplier,3a0f7eb989eb4d0382afd8e708b79715,6386,false
partner_l4_same_tax_company_supplier_canonical_0089,create_company_supplier_partner_with_canonical_tax_number,company_supplier,87c3cab583ba4e388243961c4bcedd3d,德阳开发区路辅通工程咨询经营部,92510600MA66CRN5XA,92510600MA66CRN5XA,tax_number,92510600MA66CRN5XA,company;supplier,4,merge_by_tax_number,true,true,company_supplier,87c3cab583ba4e388243961c4bcedd3d,6515,false
partner_l4_same_tax_company_supplier_canonical_0090,create_company_supplier_partner_with_canonical_tax_number,company_supplier,35c90a3a50de45c78948c8662f77c293,德阳市区汪哥木材经营部,92510600MA696Q2022,92510600MA696Q2022,tax_number,92510600MA696Q2022,company;supplier,4,merge_by_tax_number,true,true,company_supplier,35c90a3a50de45c78948c8662f77c293,6529,false
partner_l4_same_tax_company_supplier_canonical_0091,create_company_supplier_partner_with_canonical_tax_number,company_supplier,1092ffed416241a0b461ce4f7d7e0ff4,德阳开发区林创工程机械设备租赁经营部,92510600MA6BFBL038,92510600MA6BFBL038,tax_number,92510600MA6BFBL038,company;supplier,2,merge_by_tax_number,true,true,company_supplier,1092ffed416241a0b461ce4f7d7e0ff4,6536,false
partner_l4_same_tax_company_supplier_canonical_0092,create_company_supplier_partner_with_canonical_tax_number,company_supplier,93f346badc2c496e9bbb91f13f8fce38,旌阳区协合机电维修中心,92510603MA63NGH08P,92510603MA63NGH08P,tax_number,92510603MA63NGH08P,company;supplier,4,merge_by_tax_number,true,true,company_supplier,93f346badc2c496e9bbb91f13f8fce38,6596,false
partner_l4_same_tax_company_supplier_canonical_0093,create_company_supplier_partner_with_canonical_tax_number,company_supplier,0d996fff4729463fa4d628486aff3e8e,旌阳区科林员祥建材装饰工程部,92510603MA650J6P77,92510603MA650J6P77,tax_number,92510603MA650J6P77,company;supplier,4,merge_by_tax_number,true,true,company_supplier,0d996fff4729463fa4d628486aff3e8e,6621,false
partner_l4_same_tax_company_supplier_canonical_0094,create_company_supplier_partner_with_canonical_tax_number,company_supplier,b760d140194a47958fc73aaa61713ad2,旌阳区霖宇建材经营部,92510603MA65706U46,92510603MA65706U46,tax_number,92510603MA65706U46,company;supplier,2,merge_by_tax_number,true,true,company_supplier,b760d140194a47958fc73aaa61713ad2,6623,false
partner_l4_same_tax_company_supplier_canonical_0095,create_company_supplier_partner_with_canonical_tax_number,company_supplier,21250ec47284472dac33216380077a4a,宏安吊装,92510603MA65EGQ75L,92510603MA65EGQ75L,tax_number,92510603MA65EGQ75L,company;supplier,3,merge_by_tax_number,true,true,company_supplier,21250ec47284472dac33216380077a4a,6626,false
partner_l4_same_tax_company_supplier_canonical_0096,create_company_supplier_partner_with_canonical_tax_number,company_supplier,e2e27a46d50e43f5a596fb6b7db3d21e,旌阳区冀川恒信建材商贸部,92510603MA68XFQH04,92510603MA68XFQH04,tax_number,92510603MA68XFQH04,company;supplier,2,merge_by_tax_number,true,true,company_supplier,e2e27a46d50e43f5a596fb6b7db3d21e,6653,false
partner_l4_same_tax_company_supplier_canonical_0097,create_company_supplier_partner_with_canonical_tax_number,company_supplier,7611700d99474db7954b04d91b7ffc43,旌阳区忠明工程机械设备租赁服务部,92510603MAC6255F36,92510603MAC6255F36,tax_number,92510603MAC6255F36,company;supplier,5,merge_by_tax_number,true,true,company_supplier,7611700d99474db7954b04d91b7ffc43,6690,false
partner_l4_same_tax_company_supplier_canonical_0098,create_company_supplier_partner_with_canonical_tax_number,company_supplier,23dc6ef2ec72433aa4b0a6bce4048a15,中江县龙台镇富盈门窗装饰部,92510623MA623CQY28,92510623MA623CQY28,tax_number,92510623MA623CQY28,company;supplier,4,merge_by_tax_number,true,true,company_supplier,23dc6ef2ec72433aa4b0a6bce4048a15,6747,false
partner_l4_same_tax_company_supplier_canonical_0099,create_company_supplier_partner_with_canonical_tax_number,company_supplier,48eca6f0da38410399ef029716b057cb,罗江区俊艺图文广告快印部,92510626MA6AJ4CX80,92510626MA6AJ4CX80,tax_number,92510626MA6AJ4CX80,company;supplier,3,merge_by_tax_number,true,true,company_supplier,48eca6f0da38410399ef029716b057cb,6816,false
partner_l4_same_tax_company_supplier_canonical_0100,create_company_supplier_partner_with_canonical_tax_number,company_supplier,e9793822d7484726a8e1954aa12a2e15,峨边双新日化经营部,92511132MA62EFLU69,92511132MA62EFLU69,tax_number,92511132MA62EFLU69,company;supplier,2,merge_by_tax_number,true,true,company_supplier,e9793822d7484726a8e1954aa12a2e15,6962,false
partner_l4_same_tax_company_supplier_canonical_0101,create_company_supplier_partner_with_canonical_tax_number,company_supplier,5292d3f9112c4956bc88b4c8d7b0d418,峨眉山市啸恒建材经营部,92511181MA68KD6593,92511181MA68KD6593,tax_number,92511181MA68KD6593,company;supplier,2,merge_by_tax_number,true,true,company_supplier,5292d3f9112c4956bc88b4c8d7b0d418,6965,false
partner_l4_same_tax_company_supplier_canonical_0102,create_company_supplier_partner_with_canonical_tax_number,company_supplier,c153d78a7c754be9b05a2bdedeb14383,越西县文琦租赁站,92513434MA68G0RY24,92513434MA68G0RY24,tax_number,92513434MA68G0RY24,company;supplier,2,merge_by_tax_number,true,true,company_supplier,c153d78a7c754be9b05a2bdedeb14383,7001,false
